lens1,lens2,coupling,z_l1,z_l2,z_fiber,total_length,spot_radius,output_angle,f1_eff,f2_eff,size_match,angle_match,method
72-493,LA4194,0.05769076344235623,27.0,46.3125,73.4375,73.4375,2.8983395182803413,7.343411017091262,8.636085455572834,16.731617892074496,0.21351982557531066,0.7602576925130682,paraxial
72-513,LA4194,0.05769076344235623,27.0,46.3125,73.4375,73.4375,2.8983395182803413,7.343411017091262,8.636085455572834,16.731617892074496,0.21351982557531066,0.7602576925130682,paraxial
48-274,49-964,0.0576774679498969,27.0,57.84,220.84,220.84,1.1471161556466718,26.543522611556043,41.68355240068995,66.70823307405354,0.7083757158568985,0.2291053680266596,paraxial
LA4014,LA4249,0.05763068665981379,27.0,685.15,703.6,703.6,1.516674798528939,1.1445715756141865,625.2532860103493,8.365808946037248,0.5402728629393481,0.3001465688142428,paraxial
48-277,LA4029,0.05760656875371437,37.0,149.79500000000002,1214.495,1214.495,0.7364130398746213,30.396072048709122,104.20888100172485,708.7295100588512,0.9277849014000721,0.1747098739171865,paraxial
LA4102,LA4380,0.05754639531569025,47.0,300.775,505.17499999999995,505.17499999999995,0.7424057908337596,30.363781373597483,167.31617892074496,83.65808946037248,0.924847652262041,0.17508166552399868,paraxial
67-223,LA4005,0.05751476796326223,47.0,153.25,439.725,439.725,0.6394263797916081,31.107968244155774,62.54351514222195,145.85606032004074,0.9702039268584943,0.1668050086053419,paraxial
LA4003,LA4043,0.057477835490147004,37.0,83.85,289.175,289.175,0.789637005127398,29.985242967841742,29.098465899259995,104.20888100172485,0.9008571123461712,0.17953008493202335,paraxial
48-666,LA4024,0.05741527845405287,27.0,55.0,58.0,58.0,3.144434644475691,9.750276359404305,10.002597652870623,3.2735774136667493,0.1844165320713902,0.8760328007681356,paraxial
70-890,LA4023,0.05738269684881118,27.0,107.5,810.0,810.0,2.5470162926737276,4.691042838183085,104.2270675429119,291.89398605195186,0.265721743857844,0.6076403486415878,paraxial
19-510,19-510,0.05732731053588811,27.0,42.2,57.400000000000006,57.400000000000006,1.7074375782789097,1.4939782520503542,4.627394380497294,4.627394380497294,0.47040320076014686,0.34291307326255244,paraxial
19-510,21-193,0.05732731053588811,27.0,42.2,57.400000000000006,57.400000000000006,1.7074375782789097,1.4939782520503542,4.627394380497294,4.627394380497294,0.47040320076014686,0.34291307326255244,paraxial
21-193,21-193,0.05732731053588811,27.0,42.2,57.400000000000006,57.400000000000006,1.7074375782789097,1.4939782520503542,4.627394380497294,4.627394380497294,0.47040320076014686,0.34291307326255244,paraxial
LA4005,LA4102,0.0571950552477698,57.0,146.6,475.63749999999993,475.63749999999993,0.489870272502147,31.66686667034525,145.85606032004074,167.31617892074496,0.9997905628131623,0.16096898061924636,paraxial
67-223,89-414,0.05718419053076773,57.0,219.5,261.625,261.625,0.7362173743491313,30.509691381165883,62.54351514222195,20.841776200344974,0.9278803319588034,0.17341104351500763,paraxial
48-276,LA4936,0.05715259231432097,47.0,138.29,201.89,201.89,0.5662501880981547,31.559555815518443,83.38529134256693,25.097426838111748,0.9922887330919812,0.16206551611064537,paraxial
45-695,LA4716,0.05710280106549466,37.0,62.625,1005.575,1005.575,1.0260695518656664,27.854226036590156,22.514937989552422,627.617536364664,0.7722892071123729,0.2080511830532354,paraxial
49-961,LA4663,0.05693566515056444,67.0,151.5,1408.0749999999998,1408.0749999999998,2.367262963356935,17.343784497663094,33.35411653702677,836.7627600155953,0.2985468533361367,0.5366172675866249,paraxial
LA4014,LA4032,0.056905921218122636,27.0,403.9,3531.0,3531.0,1.8417828328264387,20.756991250546747,625.2532860103493,2084.5413508582383,0.42739223252251235,0.3746481361034787,paraxial
84-277,LA4003,0.056801872420424414,67.0,121.25,194.35,194.35,2.09744989723088,2.5362289033109366,20.841776200344974,29.098465899259995,0.35772497869575576,0.4467927615806057,paraxial
48-277,48-281,0.05677361202711684,37.0,149.79500000000002,558.755,558.755,1.0444672217588455,27.754798275304594,104.20888100172485,208.43594854463677,0.7623651552101235,0.20954448274518947,paraxial
49-961,LA4874,0.056697517010432005,67.0,151.5,455.7,455.7,3.167000474028238,9.761872648228819,33.35411653702677,125.48713419055875,0.1820029005703292,0.8765535916811047,paraxial
LA4041,LA4765,0.056597026296988824,27.0,1730.8,1815.075,1815.075,2.437387519212446,17.001618990328495,708.7295100588512,41.82904473018624,0.28517702497171965,0.5584339613320121,paraxial
LA4008,LA4874,0.05658991475037937,67.0,219.0,523.2,523.2,1.86499018093694,20.64482713254922,250.06494132176562,125.48713419055875,0.4204379436279948,0.37873014960109813,paraxial
LA4014,LA4663,0.05644436587567624,27.0,685.15,1941.725,1941.725,1.6779817716283465,22.098493678179512,625.2532860103493,836.7627600155953,0.48049215726689865,0.33054229484784203,paraxial
22-840,70-882,0.056443730190499336,27.0,42.0,44.8,44.8,1.9907555489243656,19.78136225985984,5.119114862415079,3.3463235784149,0.3850068549267737,0.41251523082786024,paraxial
23-811,70-882,0.056443730190499336,27.0,42.0,44.8,44.8,1.9907555489243656,19.78136225985984,5.119114862415079,3.3463235784149,0.3850068549267737,0.41251523082786024,paraxial
84-279,84-279,0.05635816365486238,67.0,160.0,253.0,253.0,2.9794662222861383,7.7279948268529415,37.51883446885836,37.51883446885836,0.20333131094199167,0.7799114855708446,paraxial
LA4014,LA4029,0.056318931882336346,37.0,695.15,1759.85,1759.85,1.6416618816512105,22.415421958081964,625.2532860103493,708.7295100588512,0.4932744363974959,0.3212613969988839,paraxial
LA4016,LA4024,0.056162329166892434,67.0,943.8,946.8,946.8,1.7538635958725415,1.5326465545245265,833.8529134256694,3.2735774136667493,0.45499323783035356,0.34732249442455787,paraxial
22-841,36-679,0.05615488137091825,27.0,46.3125,74.5625,74.5625,2.971220557181069,7.5968756429951085,8.636085455572834,17.513639163117112,0.2043388023820999,0.7732668875539388,paraxial
23-812,36-679,0.05615488137091825,27.0,46.3125,74.5625,74.5625,2.971220557181069,7.5968756429951085,8.636085455572834,17.513639163117112,0.2043388023820999,0.7732668875539388,paraxial
36-686,89-413,0.05605480981817044,27.0,46.0,72.5,72.5,3.278308939865224,10.852591332586664,22.514937989552422,16.677058268513385,0.17065813566430726,0.9242269528383418,paraxial
LA4380,LA4936,0.05590354756320231,47.0,138.5625,202.16250000000002,202.16250000000002,0.40054818463862774,31.642448371654666,83.65808946037248,25.097426838111748,0.9757080565181198,0.16121751418460298,paraxial
LA4008,LA4380,0.05585684425618304,47.0,311.5,515.9,515.9,1.052801633511351,27.89940326008116,250.06494132176562,83.65808946037248,0.7578907148230629,0.2073779382019285,paraxial
LA4010,LA4327,0.055824202296506226,47.0,398.9,495.42499999999995,495.42499999999995,1.2358890019516842,26.121991449413017,333.5411653702677,62.743567095279374,0.6640112752974587,0.23655918479379645,paraxial
48-278,LA4337,0.055821145942603366,37.0,227.68,2238.38,2238.38,0.7422355941422218,30.830830145870532,125.10521682563096,836.7627600155953,0.924931450899025,0.1698173046948775,paraxial
45-694,48-281,0.05570042146867539,27.0,39.0,447.96000000000004,447.96000000000004,1.1530081681158335,26.952915376585274,15.003896479305935,208.43594854463677,0.705359206235446,0.22219837848035326,paraxial
48-281,LA4011,0.05550064651745442,67.0,194.70999999999998,758.9849999999999,758.9849999999999,1.5341934142731433,23.480413555442468,208.43594854463677,375.18834468858364,0.5333961637952647,0.29277965673216527,paraxial
LA4004,LA4184,0.05548001324722548,37.0,170.26250000000002,799.9125,799.9125,0.46676143921122115,32.117946207885254,124.9415379549476,418.29044730186246,0.9976367779684293,0.15647928319647184,paraxial
LA4029,LA4917,0.05545837684446921,27.0,1091.7,1124.1000000000001,1124.1000000000001,2.8673010334596762,6.534854211137034,708.7295100588512,12.548713419055874,0.2175855454483185,0.717182785018861,paraxial
84-279,LA4012,0.05531281229246826,57.0,82.5,709.4000000000001,709.4000000000001,0.6513128493684271,31.646660451689282,37.51883446885836,416.8355240068994,0.9656547408013366,0.1611746018600485,paraxial
36-681,LA4007,0.05520760695419586,27.0,57.5,372.0,372.0,0.6581605982368146,31.632169359134227,18.350220057720836,208.4177620034497,0.9629355912641282,0.16132230788864532,paraxial
LA4009,LA4236,0.055085168070541916,57.0,365.15,572.3249999999999,572.3249999999999,0.5037354980219924,32.27055720852187,291.89398605195186,104.57261182546561,0.999972299574202,0.1550027674252847,paraxial
36-684,49-963,0.055058082827728796,27.0,65.5,189.0,189.0,0.31886296383659296,30.68655240974816,60.03377245841078,50.03117480554016,0.9037694244907877,0.17141790506834828,paraxial
48-275,LA4579,0.055047137943089006,27.0,68.93,560.8175,560.8175,1.23808144182639,26.284610559076793,62.54351514222195,250.9742683811175,0.6629460684248717,0.23364112422727584,paraxial
36-690,48-028,0.05491580028419861,37.0,64.5,266.94,266.94,0.39038576978162065,31.82964647351776,33.35411653702677,83.38529134256693,0.9698427176727454,0.15932676960802622,paraxial
48-274,LA4023,0.054895331457019324,67.0,172.84,744.09,744.09,1.9043822486478486,20.67239319231595,41.68355240068995,291.89398605195186,0.4089378292929866,0.37772077085596756,paraxial
45-692,48-668,0.05489322352990603,67.0,105.0,145.0,145.0,2.46288348489062,3.852430962758788,15.003896479305935,15.003896479305935,0.2804995318264492,0.5506546831941066,paraxial
LA4006,LA4028,0.0548893998445397,27.0,204.0,956.3,956.3,1.2996582666160252,25.734289009412475,166.77058268513386,500.3117480554016,0.633655476134834,0.24374068808203408,paraxial
49-964,84-281,0.05487709251823548,27.0,70.0,223.0,223.0,2.902591808396912,14.920854793779272,66.70823307405354,62.54351514222195,0.21297021224121723,0.725045018356201,paraxial
48-275,LA4236,0.05486698831127268,27.0,125.18,379.38,379.38,0.8209134278073675,30.407724207560143,62.54351514222195,104.57261182546561,0.8843401024900152,0.17457600285578248,paraxial
48-027,48-278,0.054814943053677186,67.0,169.9,473.08000000000004,473.08000000000004,2.1012938219812787,19.323442824808026,41.68355240068995,125.10521682563096,0.35678644176170854,0.4322981409075112,paraxial
48-276,48-276,0.05473592946474367,27.0,193.29,397.08,397.08,0.4754024954735756,32.35320198194289,83.38529134256693,83.38529134256693,0.9987283948714564,0.15421188390741808,paraxial
LA4004,LA4025,0.054730110929390806,37.0,170.26250000000002,672.6625,672.6625,0.6920417176071214,31.531590240547814,124.9415379549476,333.5411653702677,0.9485460916514177,0.16235311753828696,paraxial
LA4027,LA4027,0.05470320502462105,27.0,591.9,1156.8,1156.8,1.335721699359095,25.43848625397177,375.18834468858364,375.18834468858364,0.6170717483652256,0.24944215606270007,paraxial
84-280,LA4003,0.05463247320281957,27.0,60.0,133.1,133.1,2.2366827525826345,18.489231946957393,50.03117480554016,29.098465899259995,0.32555844464113,0.47218766678867413,paraxial
36-681,LA4158,0.05461351204049987,27.0,57.5,467.9125,467.9125,0.7068344648387748,31.453400682617364,18.350220057720836,209.14522365093123,0.9418368591134935,0.16316130339579676,paraxial
48-282,LA4023,0.05455610372104387,27.0,379.44,950.69,950.69,2.6491035856440144,16.183062162053837,333.52297882908067,291.89398605195186,0.24906064772898767,0.6163550748342602,paraxial
67-223,LA4765,0.05454221601070655,47.0,209.5,312.6,312.6,1.1765071250123846,27.00622672015868,62.54351514222195,41.82904473018624,0.6934273384727638,0.22132198783989493,paraxial
LA4007,LA4023,0.05454108237113436,57.0,277.75,717.75,717.75,0.5051587338536151,32.43071347284403,208.4177620034497,291.89398605195186,0.999947320320213,0.15347561218793912,paraxial
LA4042,LA4043,0.05450008844689985,67.0,189.5,394.825,394.825,1.4398362779021372,24.528562795058996,50.01298826435312,104.20888100172485,0.5715862511984147,0.2682922800266774,paraxial
70-882,84-281,0.054464165485768275,27.0,29.8,154.675,154.675,3.3529910483585823,11.156842268837313,3.3463235784149,62.54351514222195,0.1635388898197264,0.9370926928700545,paraxial
LA4765,LA4874,0.054416832838017855,67.0,170.10000000000002,474.3,474.3,1.9870905809501043,20.17204376752577,41.82904473018624,125.48713419055875,0.3859876658966338,0.39669120990726026,paraxial
48-282,LA4380,0.05437573002577553,27.0,529.44,733.84,733.84,1.4310800064513096,24.635711669954368,333.52297882908067,83.65808946037248,0.5752752475614438,0.26596357113874763,paraxial
48-281,LA4007,0.054323659316378774,57.0,278.46000000000004,592.96,592.96,1.4352130748779874,24.610119270349273,208.43594854463677,208.4177620034497,0.5735308931182078,0.2665170170672536,paraxial
15-532,70-884,0.05428933054553504,27.0,59.0,65.7,65.7,2.2076655082991934,2.6903854738010233,7.881593215364748,5.0012988264353115,0.33196176864949384,0.4601709084245431,paraxial
LA4040,LA4184,0.05423497943564932,67.0,1046.2,1864.0250000000003,1864.0250000000003,2.6281576127748942,16.338415953703745,500.3117480554016,418.29044730186246,0.2523711686560202,0.6046895787311606,paraxial
19-518,45-695,0.05419820497531596,27.0,73.0,118.875,118.875,2.0782430025021057,2.249118391392853,13.483318641313135,22.514937989552422,0.3624595799907095,0.4207441276647677,paraxial
21-199,45-695,0.05419820497531596,27.0,73.0,118.875,118.875,2.0782430025021057,2.249118391392853,13.483318641313135,22.514937989552422,0.3624595799907095,0.4207441276647677,paraxial
48-281,49-963,0.05417420409385727,37.0,352.21000000000004,475.71000000000004,475.71000000000004,1.8182642361352916,21.451994942372668,208.43594854463677,50.03117480554016,0.4345785369851966,0.35076561131888795,paraxial
48-277,48-277,0.054148770761641395,47.0,159.79500000000002,413.21500000000003,413.21500000000003,0.752460152469681,31.217369378292613,104.20888100172485,104.20888100172485,0.9198596539666719,0.16563792237645833,paraxial
LA4006,LA4765,0.054136409887902935,37.0,214.0,279.45,279.45,0.6745077318683457,31.831282526310318,166.77058268513386,41.82904473018624,0.9561765498856277,0.1593103919891039,paraxial
70-885,72-492,0.05412773791622803,27.0,46.3,59.6125,59.6125,2.551714807690633,4.199087922492849,7.511041510246487,5.119114862415079,0.2649251761163226,0.574896134972823,paraxial
70-885,72-512,0.05412773791622803,27.0,46.3,59.6125,59.6125,2.551714807690633,4.199087922492849,7.511041510246487,5.119114862415079,0.2649251761163226,0.574896134972823,paraxial
22-841,36-685,0.05408156274890044,27.0,36.75,175.75,175.75,1.0874719451084318,28.00629606929098,8.636085455572834,70.0363701112814,0.7394366049934823,0.20579794297047938,paraxial
23-812,36-685,0.05408156274890044,27.0,36.75,175.75,175.75,1.0874719451084318,28.00629606929098,8.636085455572834,70.0363701112814,0.7394366049934823,0.20579794297047938,paraxial
48-028,48-668,0.054068801224650874,27.0,116.94,156.94,156.94,0.7775060190686516,31.023774594706822,83.38529134256693,15.003896479305935,0.9071442992526834,0.16771160228092924,paraxial
36-687,48-028,0.05405614973251802,67.0,143.5,308.44,308.44,2.945403550559999,6.824557693872873,30.02597949979891,83.38529134256693,0.20753373028022756,0.7329074892706277,paraxial
48-274,84-280,0.05405327363979275,27.0,76.59,199.59,199.59,1.4408345107650875,24.62070461612726,41.68355240068995,50.03117480554016,0.5711672782705857,0.26628789541034,paraxial
45-692,48-024,0.053992492103077896,67.0,105.0,158.92000000000002,158.92000000000002,2.5011919253988975,3.9160090231637867,15.003896479305935,20.841776200344974,0.27364805755529975,0.55517991582729,paraxial
36-684,48-026,0.05396410744428709,27.0,65.5,148.63,148.63,2.36467442320957,17.83006142970068,60.03377245841078,33.35411653702677,0.29905498034574507,0.5077462235208218,paraxial
45-695,LA4008,0.053893788584010886,37.0,52.5,429.5,429.5,0.1981885893319555,26.33807295433554,22.514937989552422,250.06494132176562,0.6516990218132664,0.23269357300000645,paraxial
LA4022,LA4600,0.053874985377444506,27.0,62.1,227.28749999999997,227.28749999999997,2.979286756485887,14.715049005003134,50.01298826435312,83.65808946037248,0.2033531728657796,0.7454679136111454,paraxial
36-689,LA4036,0.05379289298138704,27.0,105.5,114.5,114.5,1.545712564134841,23.750083298029985,29.189398605195183,5.092231532370499,0.5289267574444737,0.28616868412230245,paraxial
49-960,LA4102,0.05367694497205878,37.0,59.5,463.79999999999995,463.79999999999995,0.5425134795492639,32.63720011161564,29.189398605195183,167.31617892074496,0.9966758627704866,0.15153975898322408,paraxial
LA4008,LA4663,0.05364967993219829,67.0,219.0,1475.5749999999998,1475.5749999999998,1.0938505356783776,28.05473994019969,250.06494132176562,836.7627600155953,0.7360714821789526,0.20508782828781816,paraxial
15-532,LA4236,0.05348852223688822,27.0,59.0,313.2,313.2,3.237660184570303,9.430122953197689,7.881593215364748,104.57261182546561,0.17469591914566085,0.8615303520611709,paraxial
84-882,LA4236,0.05348852223688822,27.0,59.0,313.2,313.2,3.237660184570303,9.430122953197689,7.881593215364748,104.57261182546561,0.17469591914566085,0.8615303520611709,paraxial
22-842,LA4327,0.05346505484710223,27.0,50.6,147.125,147.125,1.060626681531892,28.43772372866918,8.838727454039317,62.743567095279374,0.7537026467168372,0.19960100301158082,paraxial
23-813,LA4327,0.05346505484710223,27.0,50.6,147.125,147.125,1.060626681531892,28.43772372866918,8.838727454039317,62.743567095279374,0.7537026467168372,0.19960100301158082,paraxial
